Sun Mar  5 22:17:58 2023    output.dat

         154435388 function calls (149192969 primitive calls) in 851.703 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2626    0.005    0.000    0.094    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:834(_from_rgba)
       68    0.005    0.000    0.019    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:201(getCachedDataArray)
     6294    0.005    0.000    0.029    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2406(all)
       64    0.005    0.000    0.031    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:768(genericPolyDataMapperSerializer)
      331    0.005    0.000    0.098    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/differential_system.py:252(__init__)
      662    0.005    0.000    0.182    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/differential_system.py:746(initialise_integrator)
      662    0.005    0.000    0.020    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/differential_system.py:702(__allocate_soln_space)
     5296    0.005    0.000    0.005    0.000 {built-in method numpy.zeros}
      662    0.005    0.000    0.010    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/integrators/integrator_types.py:20(__init__)
    13810    0.004    0.000    0.004    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:1013(<genexpr>)
       68    0.004    0.000    0.004    0.000 {method 'compress' of 'zlib.Compress' objects}
    17424    0.004    0.000    0.004    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1862(_nonzero_dispatcher)
       63    0.004    0.000    0.004    0.000 {method 'format' of 'str' objects}
     6294    0.004    0.000    0.038    0.000 <__array_function__ internals>:177(all)
    13130    0.004    0.000    0.088    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:843(<genexpr>)
      331    0.004    0.000    0.081    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/utilities/utilities.py:65(finite_difference_weights)
    13138    0.004    0.000    0.004    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1008(_argsort_dispatcher)
     1961    0.004    0.000    0.114    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:857(_from_hex)
      662    0.004    0.000    0.005    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/scipy/_lib/_util.py:206(_asarray_validated)
     7844    0.003    0.000    0.006    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:779(strip_hex_prefix)
     6953    0.003    0.000    0.020    0.000 {method 'all' of 'numpy.ndarray' objects}
       64    0.003    0.000    0.103    0.002 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/actor.py:83(__init__)
       64    0.003    0.000    0.089    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/mapper.py:32(__init__)
      640    0.003    0.000    0.003    0.000 {method 'GetRange' of 'vtkmodules.vtkCommonCore.vtkDataArray' objects}
      331    0.003    0.000    0.005    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/differential_system.py:27(prepare_events)
2810/2808    0.003    0.000    0.012    0.000 {method 'join' of 'str' objects}
     1961    0.003    0.000    0.042    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:862(<listcomp>)
      330    0.003    0.000    0.009    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/_methods.py:163(_mean)
      662    0.003    0.000    0.007    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/integrators/integrator_types.py:112(is_fsal)
        1    0.003    0.003    0.494    0.494 /Users/rasmus/Master Thesis/My Repositories/67P-Swarm/67p_swarm/Trajectory.py:113(plot_trajectory)
       62    0.003    0.000    0.008    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/dataset.py:397(points)
       62    0.003    0.000    0.005    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/pointset.py:629(lines)
     6954    0.003    0.000    0.017    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/_methods.py:60(_all)
        1    0.003    0.003    0.003    0.003 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/json/decoder.py:343(raw_decode)
      131    0.002    0.000    0.166    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:1467(__init__)
    26634    0.002    0.000    0.002    0.000 {method 'GetValue' of 'vtkmodules.vtkCommonCore.vtkIdTypeArray' objects}
    19151    0.002    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:3159(_size_dispatcher)
      724    0.002    0.000    0.003    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/shape_base.py:81(atleast_2d)
     2762    0.002    0.000    0.010    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:989(hex_rgba)
     1961    0.002    0.000    0.116    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:866(_from_str)
      662    0.002    0.000    0.006    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/integrators/__init__.py:54(available_methods)
     2979    0.002    0.000    0.006    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/backend/numpy_backend.py:36(to_type)
       66    0.002    0.000    0.002    0.000 {method 'SetInputDataObject' of 'vtkmodules.vtkCommonExecutionModel.vtkAlgorithm' objects}
      131    0.002    0.000    0.004    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:2752(load_theme)
2011/1879    0.002    0.000    0.040    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/utilities/misc.py:173(__setattr__)
      330    0.002    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/_methods.py:66(_count_reduce_items)
      330    0.002    0.000    0.010    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:3313(mean)
       62    0.002    0.000    0.019    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/utilities/helpers.py:551(line_segments_from_points)
      331    0.002    0.000    0.120    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/differential_system.py:786(set_method)
      128    0.002    0.000    0.002    0.000 {method 'GetBounds' of 'vtkmodules.vtkRenderingCore.vtkActor' objects}
      662    0.002    0.000    0.032    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/integrators/integrator_types.py:104(is_explicit)
      662    0.002    0.000    0.006    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/numeric.py:76(zeros_like)
      502    0.001    0.000    0.001    0.000 {method 'GetProperty' of 'vtkmodules.vtkRenderingCore.vtkActor' objects}
     1728    0.001    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:3121(ndim)
     2762    0.001    0.000    0.011    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:1017(hex_rgb)
      993    0.001    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/scipy/linalg/blas.py:384(getter)
    13317    0.001    0.000    0.001    0.000 {method 'SetValue' of 'vtkmodules.vtkCommonCore.vtkUnsignedIntArray' objects}
      457    0.001    0.000    0.001    0.000 {built-in method numpy.arange}
     1044    0.001    0.000    0.001    0.000 {built-in method builtins.all}
      331    0.001    0.000    0.008    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/differential_system.py:159(__init__)
      331    0.001    0.000    0.025    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/backend/numpy_backend.py:270(solve_linear_system)
      192    0.001    0.000    0.008    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:449(getArrayDescription)
      331    0.001    0.000    0.004    0.000 {method 'any' of 'numpy.generic' objects}
      331    0.001    0.000  107.558    0.325 /Users/rasmus/Master Thesis/My Repositories/67P-Swarm/67p_swarm/Trajectory.py:158(point_is_outside_mesh)
      993    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/differential_system.py:509(y)
     1728    0.001    0.000    0.004    0.000 <__array_function__ internals>:177(ndim)
     7908    0.001    0.000    0.001    0.000 {method 'lstrip' of 'str' objects}
     7075    0.001    0.000    0.002    0.000 {built-in method builtins.setattr}
     6294    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2401(_all_dispatcher)
       68    0.001    0.000    0.001    0.000 {method 'flush' of 'zlib.Compress' objects}
      662    0.001    0.000    0.003    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/backend/common.py:111(set_float_fmt)
       62    0.001    0.000    0.003    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/lib/index_tricks.py:322(__getitem__)
        1    0.001    0.001    0.008    0.008 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:4868(get_image_depth)
      129    0.001    0.000    0.005    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/vtkmodules/util/numpy_support.py:104(numpy_to_vtk)
        1    0.001    0.001    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/tools.py:106(create_axes_marker)
       11    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/zmq/sugar/socket.py:613(send)
      393    0.001    0.000    0.007    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/shape_base.py:222(vstack)
        2    0.001    0.000    0.001    0.000 {built-in method _pickle.load}
      724    0.001    0.000    0.005    0.000 <__array_function__ internals>:177(atleast_2d)
       66    0.001    0.000    0.101    0.002 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/_property.py:161(__init__)
      131    0.001    0.000    0.034    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:1185(__init__)
       64    0.001    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:710(add_actor)
      330    0.001    0.000    0.012    0.000 <__array_function__ internals>:177(mean)
      662    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/differential_system.py:494(events)
      784    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:402(getReferenceId)
       64    0.001    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:503(extractRequiredFields)
       64    0.001    0.000    0.001    0.000 {method 'ForceBuild' of 'vtkmodules.vtkCommonCore.vtkLookupTable' objects}
      656    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/enum.py:313(__call__)
     1109    0.001    0.000    0.001    0.000 {built-in method builtins.max}
      169    0.001    0.000    0.004    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/artist.py:1180(_update_props)
      662    0.001    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/backend/common.py:84(available_float_fmt)
      320    0.001    0.000    0.001    0.000 {method 'GetData' of 'vtkmodules.vtkCommonDataModel.vtkCellArray' objects}
       20    0.001    0.000    0.001    0.000 {method 'update' of '_hashlib.HASH' objects}
      662    0.001    0.000    0.008    0.000 <__array_function__ internals>:177(zeros_like)
       65    0.001    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/vtkmodules/util/numpy_support.py:49(get_vtk_array_type)
      796    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/os.py:670(__getitem__)
      662    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/integrators/integrator_types.py:100(is_adaptive)
      192    0.001    0.000    0.001    0.000 {built-in method _hashlib.openssl_md5}
      592    0.001    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:171(getReferenceId)
      993    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/scipy/linalg/_basic.py:23(_solve_check)
1656/1497    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/artist.py:319(stale)
       64    0.001    0.000    0.005    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/utilities/helpers.py:465(vtk_points)
      331    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/differential_system.py:717(__trim_soln_space)
      662    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/integrators/integrator_template.py:14(__init__)
       64    0.001    0.000    0.004    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:863(lookupTableSerializer)
      331    0.001    0.000    0.024    0.000 <__array_function__ internals>:177(linspace)
       64    0.001    0.000    0.025    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:711(genericMapperSerializer)
      656    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/enum.py:631(__new__)
      640    0.001    0.000    0.004    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:438(getRangeInfo)
       21    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.lock' objects}
      532    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/types.py:171(__get__)
       64    0.001    0.000    0.034    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:580(genericPropSerializer)
      149    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1726(normalize_kwargs)
      333    0.001    0.000    0.002    0.000 <__array_function__ internals>:177(transpose)
       64    0.001    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:934(propertySerializer)
      993    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/desolver/backend/numpy_backend.py:231(to_numpy)
      192    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:63(hashDataArray)
     1348    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/__init__.py:725(__getitem__)
      393    0.000    0.000    0.009    0.000 <__array_function__ internals>:177(vstack)
      124    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/numerictypes.py:573(_can_coerce_all)
      129    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/vtkmodules/util/numpy_support.py:97(create_vtk_array)
      542    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      336    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:291(process)
      137    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/vtkmodules/util/numpy_support.py:72(get_vtk_to_numpy_typemap)
